黑龙江红兴隆农垦民乐农业生产资料有限公司,连江新金沙渔港开发中心,0,0,0.95229868132073935971249056819942779839038848876953125
黑龙江红兴隆农垦民乐农业生产资料有限公司,荆州市开蕊文化传媒有限公司,0,0,0.91164510925890029913176704212673939764499664306640625
黑龙江红兴隆农垦民乐农业生产资料有限公司,广东中铁高惠建设工程有限公司,0,0,0.93107742652904412761216690341825596988201141357421875
黑龙江红兴隆农垦民乐农业生产资料有限公司,信阳市浉河区荣胜建筑工程维修部,0,0,0.891861621593936337859531704452820122241973876953125
黑龙江红兴隆农垦民乐农业生产资料有限公司,汉中丰硕物资有限公司,0,0,0.82615574638401934048914654340478591620922088623046875
黑龙江红兴隆农垦民乐农业生产资料有限公司,龙岩信宇财务咨询有限公司,0,0,0.41424804337789866703900543143390677869319915771484375
黑龙江红兴隆农垦民乐农业生产资料有限公司,浙江中达工程造价事务所有限公司安吉分公司,0,0,0.94493934342910101964463365220581181347370147705078125
黑龙江红兴隆农垦民乐农业生产资料有限公司,大连旅顺昌发修船厂,0,0,0.887445672004889107853387031354941427707672119140625
黑龙江红兴隆农垦民乐农业生产资料有限公司,上海芮威投资管理有限公司,0,0,0.9571773031071864057395259806071408092975616455078125
黑龙江红兴隆农垦民乐农业生产资料有限公司,淮安经济技术开发区博馨艺术幼儿园,0,0,0.9315096003800185098242536696488969027996063232421875
黑龙江红兴隆农垦民乐农业生产资料有限公司,铜川秦瀚陶粒有限责任公司,0,0,0.1017977767606369210451333628952852450311183929443359375
黑龙江红兴隆农垦民乐农业生产资料有限公司,沧州晶透玻璃制品有限公司,0,0,0.3556228185182399581520940046175383031368255615234375
黑龙江红兴隆农垦民乐农业生产资料有限公司,匠淳国际贸易（上海）有限公司,0,0,0.9565687643920519622753317889873869717121124267578125
黑龙江红兴隆农垦民乐农业生产资料有限公司,华坪县光友种植场,0,0,0.08731063515455973755852170370417297817766666412353515625
黑龙江红兴隆农垦民乐农业生产资料有限公司,新昌县锦兴机械有限公司,0,0,0.90996713145475494055602894150069914758205413818359375
黑龙江红兴隆农垦民乐农业生产资料有限公司,黑龙江红兴隆农垦民乐农业生产资料有限公司,1,1,0.99999999999999988897769753748434595763683319091796875
黑龙江红兴隆农垦民乐农业生产资料有限公司,广州幸运通讯科技有限公司,0,0,0.94412602925720301438872184007777832448482513427734375
黑龙江红兴隆农垦民乐农业生产资料有限公司,重庆银食林农副产品有限公司,0,0,0.9383246808821876783213156159035861492156982421875
黑龙江红兴隆农垦民乐农业生产资料有限公司,徐州嘉实自动化科技有限公司,0,0,0.89529274765983479777986531189526431262493133544921875
黑龙江红兴隆农垦民乐农业生产资料有限公司,上海韩越医疗投资管理有限公司,0,0,0.95870160677667415338731871088384650647640228271484375
黑龙江红兴隆农垦民乐农业生产资料有限公司,康保县启明农牧养殖场,0,0,0.6628871651751848670386380035779438912868499755859375
黑龙江红兴隆农垦民乐农业生产资料有限公司,河南省华峰建设工程有限责任公司,0,0,0.906045972365913332424725012970156967639923095703125
黑龙江红兴隆农垦民乐农业生产资料有限公司,温州科嘉阀门有限公司,0,0,0.76566650549751147369903492290177382528781890869140625
黑龙江红兴隆农垦民乐农业生产资料有限公司,厦门雨人互联科技有限公司,0,0,0.917599128929111440555743683944456279277801513671875
黑龙江红兴隆农垦民乐农业生产资料有限公司,青岛卫东水产品养殖有限公司,0,0,0.909112629683374695588327085715718567371368408203125
黑龙江红兴隆农垦民乐农业生产资料有限公司,吕梁市锦鸿装饰有限公司,0,0,0.9054476889690434848745326235075481235980987548828125
黑龙江红兴隆农垦民乐农业生产资料有限公司,安徽源隆生态农业有限公司,0,0,0.9229726820032257972314937433111481368541717529296875
黑龙江红兴隆农垦民乐农业生产资料有限公司,秦皇岛市京翰汽车销售有限公司,0,0,0.94820273243046082622953463214798830449581146240234375
黑龙江红兴隆农垦民乐农业生产资料有限公司,深圳市鸿鹰胶袋制品有限公司,0,0,0.95116775231357320041780667452258057892322540283203125
黑龙江红兴隆农垦民乐农业生产资料有限公司,武汉辉达钢结构工程有限公司,0,0,0.95288952152913897197805681571480818092823028564453125
黑龙江红兴隆农垦民乐农业生产资料有限公司,平阳县赛铭建筑设备租赁有限公司,0,0,0.84897654521016974182856529296259395778179168701171875
黑龙江红兴隆农垦民乐农业生产资料有限公司,湖南科浩建筑装饰工程有限公司,0,0,0.9430905209021265278579448931850492954254150390625
黑龙江红兴隆农垦民乐农业生产资料有限公司,苏州迈利得金属有限公司,0,0,0.94571090627718767951392919712816365063190460205078125
黑龙江红兴隆农垦民乐农业生产资料有限公司,沈阳华诺科技有限公司,0,0,0.89757344612542244721709039367851801216602325439453125
黑龙江红兴隆农垦民乐农业生产资料有限公司,三亚海洲园林景观有限公司,0,0,0.5407052853788467672302431310527026653289794921875
黑龙江红兴隆农垦民乐农业生产资料有限公司,深圳市好礼贸易有限公司,0,0,0.964804878542469879221243900246918201446533203125
黑龙江红兴隆农垦民乐农业生产资料有限公司,邢台国能热力安装有限公司,0,0,0.73113676369170466085023463165271095931529998779296875
黑龙江红兴隆农垦民乐农业生产资料有限公司,深圳市金联泰贸易有限公司,0,0,0.964126464569767360757168717100284993648529052734375
黑龙江红兴隆农垦民乐农业生产资料有限公司,宜昌富馨物业管理有限公司,0,0,0.90359035567701517788208320780540816485881805419921875
黑龙江红兴隆农垦民乐农业生产资料有限公司,上海韩中广告有限公司,0,0,0.96139602334872409361565814833738841116428375244140625
